  set traces hits average
    1    223  100 223.000
    2    210  100 216.500
    3    217  100 216.667
    4    279  100 232.250
    5    220  100 229.800
    6    269  100 236.333
    7    341  100 251.286
    8    267  100 253.250
    9    204  100 247.778
   10    247  100 247.700
   11    285  100 251.091
   12    193  100 246.250
   13    346  100 253.923
   14    246  100 253.357
   15    204  100 250.067
   16    312  100 253.938
   17    338  100 258.882
   18    216  100 256.500
   19    232  100 255.211
   20    200  100 252.450
   21    216  100 250.714
   22    251  100 250.727
   23    184  100 247.826
   24    242  100 247.583
   25    303  100 249.800
   26    223  100 248.769
   27    216  100 247.556
   28    261  100 248.036
   29    216  100 246.931
   30    217  100 245.933
   31    212  100 244.839
   32    192  100 243.188
   33    232  100 242.848
   34    289  100 244.206
   35    244  100 244.200
   36    291  100 245.500
   37    230  100 245.081
   38    225  100 244.553
   39    300  100 245.974
   40    356  100 248.725
   41    205  100 247.659
   42    207  100 246.690
   43    259  100 246.977
   44    256  100 247.182
   45    226  100 246.711
   46    192  100 245.522
   47    180  100 244.128
   48    532  100 250.125
   49    224  100 249.592
   50    197  100 248.540
   51    204  100 247.667
   52    266  100 248.019
   53    299  100 248.981
   54    233  100 248.685
   55    239  100 248.509
   56    318  100 249.750
   57    404  100 252.456
   58    174  100 251.103
   59    239  100 250.898
   60    256  100 250.983
   61    184  100 249.885
   62    397  100 252.258
   63    299  100 253.000
   64    270  100 253.266
   65    253  100 253.262
   66    239  100 253.045
   67    219  100 252.537
   68    247  100 252.456
   69    252  100 252.449
   70    263  100 252.600
   71    241  100 252.437
   72    289  100 252.944
   73    220  100 252.493
   74    279  100 252.851
   75    226  100 252.493
   76    314  100 253.303
   77    230  100 253.000
   78    302  100 253.628
   79    271  100 253.848
   80    195  100 253.113
   81    266  100 253.272
   82    244  100 253.159
   83    405  100 254.988
   84    218  100 254.548
   85    237  100 254.341
   86    222  100 253.965
   87    311  100 254.621
   88    178  100 253.750
   89    263  100 253.854
   90    305  100 254.422
   91    427  100 256.319
   92    264  100 256.402
   93    256  100 256.398
   94    404  100 257.968
   95    237  100 257.747
   96    283  100 258.010
   97    201  100 257.423
   98    233  100 257.173
   99    213  100 256.727
  100    308  100 257.240
  101    219  100 256.861
  102    222  100 256.520
  103    199  100 255.961
  104    204  100 255.462
  105    183  100 254.771
  106    199  100 254.245
  107    337  100 255.019
  108    232  100 254.806
  109    233  100 254.606
  110    235  100 254.427
  111    237  100 254.270
  112    203  100 253.812
  113    232  100 253.619
  114    430  100 255.167
  115    211  100 254.783
  116    241  100 254.664
  117    208  100 254.265
  118    187  100 253.695
  119    212  100 253.345
  120    267  100 253.458
  121    205  100 253.058
  122    318  100 253.590
  123    204  100 253.187
  124    232  100 253.016
  125    266  100 253.120
  126    200  100 252.698
  127    245  100 252.638
  128    208  100 252.289
  129    221  100 252.047
  130    210  100 251.723
  131    220  100 251.481
  132    209  100 251.159
  133    212  100 250.865
  134    288  100 251.142
  135    303  100 251.526
  136    301  100 251.890
  137    256  100 251.920
  138    207  100 251.594
  139    214  100 251.324
  140    226  100 251.143
  141    219  100 250.915
  142    287  100 251.169
  143    193  100 250.762
  144    211  100 250.486
  145    216  100 250.248
  146    292  100 250.534
  147    201  100 250.197
  148    245  100 250.162
  149    226  100 250.000
  150    267  100 250.113
  151    305  100 250.477
  152    195  100 250.112
  153    250  100 250.111
  154    248  100 250.097
  155    200  100 249.774
  156    187  100 249.372
  157    233  100 249.268
  158    251  100 249.278
  159    194  100 248.931
  160    201  100 248.631
  161    259  100 248.696
  162    241  100 248.648
  163    276  100 248.816
  164    398  100 249.726
  165    257  100 249.770
  166    240  100 249.711
  167    254  100 249.737
  168    258  100 249.786
  169    208  100 249.538
  170    232  100 249.435
  171    303  100 249.749
  172    217  100 249.558
  173    243  100 249.520
  174    229  100 249.402
  175    210  100 249.177
  176    228  100 249.057
  177    203  100 248.797
  178    240  100 248.747
  179    235  100 248.670
  180    225  100 248.539
  181    225  100 248.409
  182    214  100 248.220
  183    203  100 247.973
  184    222  100 247.832
  185    265  100 247.924
  186    263  100 248.005
  187    289  100 248.225
  188    321  100 248.612
  189    277  100 248.762
  190    231  100 248.668
  191    206  100 248.445
  192    213  100 248.260
  193    177  100 247.891
  194    197  100 247.629
  195    259  100 247.687
  196    258  100 247.740
  197    237  100 247.685
  198    253  100 247.712
  199    377  100 248.362
  200    211  100 248.175
  201    313  100 248.498
  202    244  100 248.475
  203    215  100 248.310
  204    237  100 248.255
  205    228  100 248.156
  206    261  100 248.218
  207    252  100 248.237
  208    273  100 248.356
  209    260  100 248.411
  210    253  100 248.433
  211    256  100 248.469
  212    251  100 248.481
  213    338  100 248.901
  214    195  100 248.650
  215    241  100 248.614
  216    205  100 248.412
  217    243  100 248.387
  218    209  100 248.206
  219    182  100 247.904
  220    284  100 248.068
  221    260  100 248.122
  222    215  100 247.973
  223    208  100 247.794
  224    231  100 247.719
  225    356  100 248.200
  226    305  100 248.451
  227    211  100 248.286
  228    205  100 248.096
  229    217  100 247.961
  230    218  100 247.830
  231    326  100 248.169
  232    226  100 248.073
  233    252  100 248.090
  234    199  100 247.880
  235    215  100 247.740
  236    186  100 247.479
  237    255  100 247.511
  238    255  100 247.542
  239    217  100 247.414
  240    184  100 247.150
  241    187  100 246.900
  242    279  100 247.033
  243    506  100 248.099
  244    276  100 248.213
  245    218  100 248.090
  246    213  100 247.947
  247    217  100 247.822
  248    242  100 247.798
  249    204  100 247.622
  250    227  100 247.540
  251    222  100 247.438
  252    293  100 247.619
  253    234  100 247.565
  254    369  100 248.043
  255    210  100 247.894
  256    248  100 247.895
  257    229  100 247.821
  258    222  100 247.721
  259    272  100 247.815
  260    191  100 247.596
  261    380  100 248.103
  262    296  100 248.286
  263    202  100 248.110
  264    326  100 248.405
  265    209  100 248.257
  266    260  100 248.301
  267    198  100 248.112
  268    234  100 248.060
  269    238  100 248.022
  270    194  100 247.822
  271    264  100 247.882
  272    228  100 247.809
  273    243  100 247.791
  274    254  100 247.814
  275    303  100 248.015
  276    196  100 247.826
  277    209  100 247.686
  278    216  100 247.572
  279    263  100 247.627
  280    237  100 247.589
  281    272  100 247.676
  282    221  100 247.582
  283    237  100 247.544
  284    270  100 247.623
  285    239  100 247.593
  286    236  100 247.552
  287    200  100 247.387
  288    261  100 247.434
  289    280  100 247.547
  290    226  100 247.472
  291    400  100 247.997
  292    215  100 247.884
  293    193  100 247.696
  294    196  100 247.520
  295    450  100 248.207
  296    164  100 247.922
  297    261  100 247.966
  298    217  100 247.862
  299    286  100 247.990
  300    266  100 248.050
  301    182  100 247.831
  302    195  100 247.656
  303    182  100 247.439
  304    292  100 247.586
  305    204  100 247.443
  306    194  100 247.268
  307    192  100 247.088
  308    187  100 246.893
  309    182  100 246.683
  310    244  100 246.674
  311    215  100 246.572
  312    283  100 246.689
  313    403  100 247.188
  314    244  100 247.178
  315    209  100 247.057
  316    214  100 246.953
  317    216  100 246.855
  318    191  100 246.679
  319    221  100 246.599
  320    256  100 246.628
  321    275  100 246.717
  322    431  100 247.289
  323    225  100 247.220
  324    210  100 247.105
  325    215  100 247.006
  326    254  100 247.028
  327    166  100 246.780
  328    217  100 246.689
  329    300  100 246.851
  330    219  100 246.767
  331    350  100 247.079
  332    259  100 247.114
  333    218  100 247.027
  334    307  100 247.207
  335    227  100 247.146
  336    280  100 247.244
  337    177  100 247.036
  338    384  100 247.441
  339    228  100 247.383
  340    211  100 247.276
  341    232  100 247.232
  342    356  100 247.550
  343    218  100 247.464
  344    267  100 247.520
  345    267  100 247.577
  346    258  100 247.607
  347    372  100 247.965
  348    224  100 247.897
  349    344  100 248.172
  350    262  100 248.211
  351    301  100 248.362
  352    277  100 248.443
  353    240  100 248.419
  354    239  100 248.393
  355    177  100 248.192
  356    198  100 248.051
  357    262  100 248.090
  358    251  100 248.098
  359    212  100 247.997
  360    203  100 247.872
  361    238  100 247.845
  362    212  100 247.746
  363    203  100 247.623
  364    227  100 247.566
  365    237  100 247.537
  366    207  100 247.426
  367    208  100 247.319
  368    309  100 247.486
  369    183  100 247.312
  370    258  100 247.341
  371    238  100 247.315
  372    222  100 247.247
  373    276  100 247.324
  374    268  100 247.380
  375    224  100 247.317
  376    200  100 247.191
  377    231  100 247.149
  378    217  100 247.069
  379    204  100 246.955
  380    266  100 247.005
  381    370  100 247.328
  382    231  100 247.285
  383    221  100 247.217
  384    187  100 247.060
  385    275  100 247.132
  386    239  100 247.111
  387    375  100 247.442
  388    246  100 247.438
  389    219  100 247.365
  390    275  100 247.436
  391    262  100 247.473
  392    241  100 247.457
  393    245  100 247.450
  394    233  100 247.414
  395    215  100 247.332
  396    262  100 247.369
  397    292  100 247.481
  398    244  100 247.472
  399    309  100 247.627
  400    198  100 247.502
  401    209  100 247.406
  402    197  100 247.281
  403    348  100 247.531
  404    237  100 247.505
  405    283  100 247.593
  406    194  100 247.461
  407    241  100 247.445
  408    227  100 247.395
  409    229  100 247.350
  410    241  100 247.334
  411    328  100 247.530
  412    244  100 247.522
  413    317  100 247.690
  414    210  100 247.599
  415    258  100 247.624
  416    251  100 247.632
  417    307  100 247.775
  418    246  100 247.770
  419    259  100 247.797
  420    186  100 247.650
  421    211  100 247.563
  422    192  100 247.431
  423    278  100 247.504
  424    180  100 247.344
  425    194  100 247.219
  426    271  100 247.275
  427    187  100 247.133
  428    298  100 247.252
  429    229  100 247.210
  430    226  100 247.160
  431    234  100 247.130
  432    205  100 247.032
  433    207  100 246.940
  434    236  100 246.915
  435    324  100 247.092
  436    262  100 247.126
  437    207  100 247.034
  438    200  100 246.927
  439    243  100 246.918
  440    253  100 246.932
  441    354  100 247.175
  442    211  100 247.093
  443    211  100 247.011
  444    332  100 247.203
  445    210  100 247.119
  446    331  100 247.307
  447    257  100 247.329
  448    238  100 247.308
  449    229  100 247.267
  450    190  100 247.140
  451    410  100 247.501
  452    176  100 247.343
  453    218  100 247.278
  454    202  100 247.178
  455    323  100 247.345
  456    282  100 247.421
  457    417  100 247.792
  458    216  100 247.723
  459    490  100 248.251
  460    319  100 248.404
  461    233  100 248.371
  462    272  100 248.422
  463    185  100 248.285
  464    201  100 248.183
  465    255  100 248.198
  466    333  100 248.380
  467    388  100 248.679
  468    181  100 248.534
  469    240  100 248.516
  470    249  100 248.517
  471    201  100 248.416
  472    283  100 248.489
  473    234  100 248.459
  474    202  100 248.361
  475    216  100 248.293
  476    218  100 248.229
  477    225  100 248.180
  478    238  100 248.159
  479    274  100 248.213
  480    284  100 248.287
  481    267  100 248.326
  482    234  100 248.297
  483    219  100 248.236
  484    209  100 248.155
  485    257  100 248.173
  486    233  100 248.142
  487    394  100 248.441
  488    237  100 248.418
  489    389  100 248.706
  490    208  100 248.622
