  set traces hits average
    1    226  100 226.000
    2    256  100 241.000
    3    207  100 229.667
    4    279  100 242.000
    5    208  100 235.200
    6    336  100 252.000
    7    221  100 247.571
    8    202  100 241.875
    9    207  100 238.000
   10    418  100 256.000
   11    287  100 258.818
   12    222  100 255.750
   13    346  100 262.692
   14    246  100 261.500
   15    204  100 257.667
   16    312  100 261.062
   17    389  100 268.588
   18    255  100 267.833
   19    227  100 265.684
   20    201  100 262.450
   21    236  100 261.190
   22    251  100 260.727
   23    198  100 258.000
   24    212  100 256.083
   25    303  100 257.960
   26    247  100 257.538
   27    216  100 256.000
   28    261  100 256.179
   29    227  100 255.172
   30    213  100 253.767
   31    207  100 252.258
   32    203  100 250.719
   33    245  100 250.545
   34    227  100 249.853
   35    319  100 251.829
   36    252  100 251.833
   37    233  100 251.324
   38    255  100 251.421
   39    300  100 252.667
   40    356  100 255.250
   41    298  100 256.293
   42    214  100 255.286
   43    214  100 254.326
   44    314  100 255.682
   45    250  100 255.556
   46    205  100 254.457
   47    229  100 253.915
   48    532  100 259.708
   49    235  100 259.204
   50    207  100 258.160
   51    295  100 258.882
   52    363  100 260.885
   53    299  100 261.604
   54    233  100 261.074
   55    300  100 261.782
   56    318  100 262.786
   57    404  100 265.263
   58    227  100 264.603
   59    266  100 264.627
   60    223  100 263.933
   61    266  100 263.967
   62    397  100 266.113
   63    299  100 266.635
   64    270  100 266.688
   65    248  100 266.400
   66    239  100 265.985
   67    242  100 265.627
   68    264  100 265.603
   69    244  100 265.290
   70    354  100 266.557
   71    243  100 266.225
   72    269  100 266.264
   73    216  100 265.575
   74    279  100 265.757
   75    226  100 265.227
   76    314  100 265.868
   77    247  100 265.623
   78    292  100 265.962
   79    245  100 265.696
   80    188  100 264.725
   81    266  100 264.741
   82    244  100 264.488
   83    290  100 264.795
   84    186  100 263.857
   85    237  100 263.541
   86    220  100 263.035
   87    311  100 263.586
   88    282  100 263.795
   89    267  100 263.831
   90    305  100 264.289
   91    427  100 266.077
   92    264  100 266.054
   93    261  100 266.000
   94    404  100 267.468
   95    302  100 267.832
   96    365  100 268.844
   97    242  100 268.567
   98    233  100 268.204
   99    214  100 267.657
  100    263  100 267.610
  101    223  100 267.168
  102    235  100 266.853
  103    250  100 266.689
  104    218  100 266.221
  105    242  100 265.990
  106    263  100 265.962
  107    337  100 266.626
  108    238  100 266.361
  109    334  100 266.982
  110    240  100 266.736
  111    257  100 266.649
  112    224  100 266.268
  113    232  100 265.965
  114    269  100 265.991
  115    316  100 266.426
  116    273  100 266.483
  117    208  100 265.983
  118    242  100 265.780
  119    221  100 265.403
  120    240  100 265.192
  121    209  100 264.727
  122    221  100 264.369
  123    222  100 264.024
  124    274  100 264.105
  125    299  100 264.384
  126    245  100 264.230
  127    245  100 264.079
  128    214  100 263.688
  129    241  100 263.512
  130    205  100 263.062
  131    242  100 262.901
  132    221  100 262.583
  133    212  100 262.203
  134    363  100 262.955
  135    303  100 263.252
  136    338  100 263.801
  137    272  100 263.861
  138    265  100 263.870
  139    213  100 263.504
  140    232  100 263.279
  141    203  100 262.851
  142    287  100 263.021
  143    205  100 262.615
  144    268  100 262.653
  145    410  100 263.669
  146    366  100 264.370
  147    208  100 263.986
  148    245  100 263.858
  149    281  100 263.973
  150    287  100 264.127
  151    317  100 264.477
  152    191  100 263.993
  153    265  100 264.000
  154    295  100 264.201
  155    216  100 263.890
  156    353  100 264.462
  157    224  100 264.204
